arxiv_id	year	source_group	tags	title	authors	categories	pdf_path	zotero_status
2604.02696	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	VBGS-SLAM: Variational Bayesian Gaussian Splatting Simultaneous Localization and Mapping	Yuhan Zhu; Yanyu Zhang; Jie Xu; Wei Ren	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_VBGS_SLAM_Variational_Bayesian_Gaussian_Splatting_Simultaneous_Localization_and_Mapping_2604.02696.pdf	imported
2604.03878	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Learning 3D Reconstruction with Priors in Test Time	Lei Zhou; Haoyu Wu; Akshat Dave; Dimitris Samaras	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Learning_3D_Reconstruction_with_Priors_in_Test_Time_2604.03878.pdf	imported
2604.03773	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	M2StyleGS: Multi-Modality 3D Style Transfer with Gaussian Splatting	Xingyu Miao; Xueqi Qiu; Haoran Duan; Yawen Huang; Xian Wu; Jingjing Deng; Yang Long	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_M2StyleGS_Multi_Modality_3D_Style_Transfer_with_Gaussian_Splatting_2604.03773.pdf	imported
2604.04063	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	4C4D: 4 Camera 4D Gaussian Splatting	Junsheng Zhou; Zhifan Yang; Liang Han; Wenyuan Zhang; Kanle Shi; Shenkun Xu; Yu-Shen Liu	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_4C4D_4_Camera_4D_Gaussian_Splatting_2604.04063.pdf	imported
2604.04198	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	DriveVA: Video Action Models are Zero-Shot Drivers	Mengmeng Liu; Diankun Zhang; Jiuming Liu; Jianfeng Cui; Hongwei Xie; Guang Chen; Hangjun Ye; Michael Ying Yang; Francesco Nex; Hao Cheng	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DriveVA_Video_Action_Models_are_Zero_Shot_Drivers_2604.04198.pdf	imported
2604.04016	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	HOIGS: Human-Object Interaction Gaussian Splatting	Taewoo Kim; Suwoong Yeom; Jaehyun Pyun; Geonho Cha; Dongyoon Wee; Joonsik Nam; Yun-Seong Jeong; Kyeongbo Kong; Suk-Ju Kang	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_HOIGS_Human_Object_Interaction_Gaussian_Splatting_2604.04016.pdf	imported
2604.04135	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	NTIRE 2026 3D Restoration and Reconstruction in Real-world Adverse Conditions: RealX3D Challenge Results	Shuhong Liu; Chenyu Bao; Ziteng Cui; Xuangeng Chu; Bin Ren; Lin Gu; Xiang Chen; Mingrui Li; Long Ma; Marcos V. Conde; Radu Timofte; Yun Liu; Ryo Umagami; Tomohiro Hashimoto; Zijian Hu; Yuan Gan; Tianhan Xu; Yusuke Kurose; Tatsuya Harada; Junwei Yuan; Gengjia Chang; Xining Ge; Mache You; Qida Cao; Zeliang Li; Xinyuan Hu; Hongde Gu; Changyue Shi; Jiajun Ding; Zhou Yu; Jun Yu; Seungsang Oh; Fei Wang; Donggun Kim; Zhiliang Wu; Seho Ahn; Xinye Zheng; Kun Li; Yanyan Wei; Weisi Lin; Dizhe Zhang; Yuchao Chen; Meixi Song; Hanqing Wang; Haoran Feng; Lu Qi; Jiaao Shan; Yang Gu; Jiacheng Liu; Shiyu Liu; Kui Jiang; Junjun Jiang; Runyu Zhu; Sixun Dong; Qingxia Ye; Zhiqiang Zhang; Zhihua Xu; Zhiwei Wang; Phan The Son; Zhimiao Shi; Zixuan Guo; Xueming Fu; Lixia Han; Changhe Liu; Zhenyu Zhao; Manabu Tsukada; Zheng Zhang; Zihan Zhai; Tingting Li; Ziyang Zheng; Yuhao Liu; Dingju Wang; Jeongbin You; Younghyuk Kim; Il-Youp Kwak; Mingzhe Lyu; Junbo Yang; Wenhan Yang; Hongsen Zhang; Jinqiang Cui; Hong Zhang; Haojie Guo; Hantang Li; Qiang Zhu; Bowen He; Xiandong Meng; Debin Zhao; Xiaopeng Fan; Wei Zhou; Linzhe Jiang; Linfeng Li; Louzhe Xu; Qi Xu; Hang Song; Chenkun Guo; Weizhi Nie; Yufei Li; Xingan Zhan; Zhanqi Shi; Dufeng Zhang; Boyuan Tian; Jingshuo Zeng; Gang He; Yubao Fu; Weijie Wang; Cunchuan Huang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_NTIRE_2026_3D_Restoration_and_Reconstruction_in_Real_world_Adverse_Conditions_RealX3D_Chal_2604.04135.pdf	imported
2603.18634	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SwiftGS: Episodic Priors for Immediate Satellite Surface Recovery	Rong Fu; Jiekai Wu; Haiyun Wei; Xiaowen Ma; Shiyin Lin; Kangan Qian; Chuang Liu; Jianyuan Ni; Simon James Fong	cs.CV cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SwiftGS_Episodic_Priors_for_Immediate_Satellite_Surface_Recovery_2603.18634.pdf	imported
2601.16736	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	A Step to Decouple Optimization in 3DGS	Renjie Ding; Yaonan Wang; Min Liu; Jialin Zhu; Jiazheng Wang; Jiahao Zhao; Wenting Shen; Feixiang He; Xiang Chen	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_A_Step_to_Decouple_Optimization_in_3DGS_2601.16736.pdf	imported
2604.04874	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Free-Range Gaussians: Non-Grid-Aligned Generative 3D Gaussian Reconstruction	Ahan Shabanov; Peter Hedman; Ethan Weber; Zhengqin Li; Denis Rozumny; Gael Le Lan; Naina Dhingra; Lei Luo; Andrea Vedaldi; Christian Richardt; Andrea Tagliasacchi; Bo Zhu; Numair Khan	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Free_Range_Gaussians_Non_Grid_Aligned_Generative_3D_Gaussian_Reconstruction_2604.04874.pdf	imported
2604.04331	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GA-GS: Generation-Assisted Gaussian Splatting for Static Scene Reconstruction	Yedong Shen; Shiqi Zhang; Sha Zhang; Yifan Duan; Xinran Zhang; Wenhao Yu; Lu Zhang; Jiajun Deng; Yanyong Zhang	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GA_GS_Generation_Assisted_Gaussian_Splatting_for_Static_Scene_Reconstruction_2604.04331.pdf	imported
2604.05062	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GaussFly: Contrastive Reinforcement Learning for Visuomotor Policies in 3D Gaussian Fields	Yuhang Zhang; Mingsheng Li; Yujing Shang; Zhuoyuan Yu; Chao Yan; Jiaping Xiao; Mir Feroskhan	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GaussFly_Contrastive_Reinforcement_Learning_for_Visuomotor_Policies_in_3D_Gaussian_Fields_2604.05062.pdf	imported
2604.02120	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GEMM-GS: Accelerating 3D Gaussian Splatting on Tensor Cores with GEMM-Compatible Blending	Haomin Li; Bowen Zhu; Fangxin Liu; Zongwu Wang; Xinran Liang; Li Jiang; Haibing Guan	cs.AR cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GEMM_GS_Accelerating_3D_Gaussian_Splatting_on_Tensor_Cores_with_GEMM_Compatible_Blending_2604.02120.pdf	imported
2604.03039	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GenSmoke-GS: A Multi-Stage Method for Novel View Synthesis from Smoke-Degraded Images Using a Generative Model	Qida Cao; Xinyuan Hu; Changyue Shi; Jiajun Ding; Zhou Yu; Jun Yu	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GenSmoke_GS_A_Multi_Stage_Method_for_Novel_View_Synthesis_from_Smoke_Degraded_Images_Using_2604.03039.pdf	imported
2604.09688	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Immunizing 3D Gaussian Generative Models Against Unauthorized Fine-Tuning via Attribute-Space Traps	Jianwei Zhang; Sihan Cao; Chaoning Zhang; Ziming Hong; Jiaxin Huang; Pengcheng Zheng; Caiyan Qin; Wei Dong; Yang Yang; Tongliang Liu	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Immunizing_3D_Gaussian_Generative_Models_Against_Unauthorized_Fine_Tuning_via_Attribute_Sp_2604.09688.pdf	imported
2604.05070	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Part-Level 3D Gaussian Vehicle Generation with Joint and Hinge Axis Estimation	Shiyao Qian; Yuan Ren; Dongfeng Bai; Bingbing Liu	cs.AI cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Part_Level_3D_Gaussian_Vehicle_Generation_with_Joint_and_Hinge_Axis_Estimation_2604.05070.pdf	imported
2603.09030	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	PlayWorld: Learning Robot World Models from Autonomous Play	Tenny Yin; Zhiting Mei; Zhonghe Zheng; Miyu Yamane; David Wang; Jade Sceats; Samuel M. Bateman; Lihan Zha; Apurva Badithela; Ola Shorinwa; Anirudha Majumdar	cs.RO cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PlayWorld_Learning_Robot_World_Models_from_Autonomous_Play_2603.09030.pdf	imported
2604.05015	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Video-MME-v2: Towards the Next Stage in Benchmarks for Comprehensive Video Understanding	Chaoyou Fu; Haozhi Yuan; Yuhao Dong; Yi-Fan Zhang; Yunhang Shen; Xiaoxing Hu; Xueying Li; Jinsen Su; Chengwu Long; Xiaoyao Xie; Yongkang Xie; Xiawu Zheng; Xue Yang; Haoyu Cao; Yunsheng Wu; Ziwei Liu; Xing Sun; Caifeng Shan; Ran He	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Video_MME_v2_Towards_the_Next_Stage_in_Benchmarks_for_Comprehensive_Video_Understanding_2604.05015.pdf	imported
2604.04642	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	WaterSplat-SLAM: Photorealistic Monocular SLAM in Underwater Environment	Kangxu Wang; Shaofeng Zou; Chenxing Jiang; Yixiang Dai; Siang Chen; Shaojie Shen; Guijin Wang	cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_WaterSplat_SLAM_Photorealistic_Monocular_SLAM_in_Underwater_Environment_2604.04642.pdf	imported
2604.05366	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	3DTurboQuant: Training-Free Near-Optimal Quantization for 3D Reconstruction Models	Jae Joong Lee	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_3DTurboQuant_Training_Free_Near_Optimal_Quantization_for_3D_Reconstruction_Models_2604.05366.pdf	imported
2604.05908	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Appearance Decomposition Gaussian Splatting for Multi-Traversal Reconstruction	Yangyi Xiao; Siting Zhu; Baoquan Yang; Tianchen Deng; Yongbo Chen; Hesheng Wang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Appearance_Decomposition_Gaussian_Splatting_for_Multi_Traversal_Reconstruction_2604.05908.pdf	imported
2604.06339	2026	2026-arxiv	Codex:3D+4D-Evolution,Codex:3D4D-Reconstruction	Evolution of Video Generative Foundations	Teng Hu; Jiangning Zhang; Hongrui Huang; Ran Yi; Zihan Su; Jieyu Weng; Zhucun Xue; Lizhuang Ma; Ming-Hsuan Yang; Dacheng Tao	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Evolution_of_Video_Generative_Foundations_2604.06339.pdf	existing
2604.06358	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	GS-Surrogate: Deformable Gaussian Splatting for Parameter Space Exploration of Ensemble Simulations	Ziwei Li; Rumali Perera; Angus Forbes; Ken Moreland; Dave Pugmire; Scott Klasky; Wei-Lun Chao; Han-Wei Shen	cs.GR cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GS_Surrogate_Deformable_Gaussian_Splatting_for_Parameter_Space_Exploration_of_Ensemble_Sim_2604.06358.pdf	imported
2604.05436	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Human Interaction-Aware 3D Reconstruction from a Single Image	Gwanghyun Kim; Junghun James Kim; Suh Yoon Jeon; Jason Park; Se Young Chun	cs.CV cs.AI	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Human_Interaction_Aware_3D_Reconstruction_from_a_Single_Image_2604.05436.pdf	imported
2604.05715	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	In Depth We Trust: Reliable Monocular Depth Supervision for Gaussian Splatting	Wenhui Xiao; Ethan Goan; Rodrigo Santa Cruz; David Ahmedt-Aristizabal; Olivier Salvado; Clinton Fookes; Leo Lebrat	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_In_Depth_We_Trust_Reliable_Monocular_Depth_Supervision_for_Gaussian_Splatting_2604.05715.pdf	imported
2604.05402	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	LSGS-Loc: Towards Robust 3DGS-Based Visual Localization for Large-Scale UAV Scenarios	Xiang Zhang; Tengfei Wang; Fang Xu; Xin Wang; Zongqian Zhan	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LSGS_Loc_Towards_Robust_3DGS_Based_Visual_Localization_for_Large_Scale_UAV_Scenarios_2604.05402.pdf	imported
2604.05638	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	PanopticQuery: Unified Query-Time Reasoning for 4D Scenes	Ruilin Tang; Yang Zhou; Zhong Ye; Wenxi Liu; Yan Huang; Shengfeng He	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PanopticQuery_Unified_Query_Time_Reasoning_for_4D_Scenes_2604.05638.pdf	imported
2601.18336	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	PPISP: Physically-Plausible Compensation and Control of Photometric Variations in Radiance Field Reconstruction	Isaac Deutsch; Nicolas Moënne-Loccoz; Gavriel State; Zan Gojcic	cs.CV cs.GR	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PPISP_Physically_Plausible_Compensation_and_Control_of_Photometric_Variations_in_Radiance_2601.18336.pdf	imported
2604.04576	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	PR-IQA: Partial-Reference Image Quality Assessment for Diffusion-Based Novel View Synthesis	Inseong Choi; Siwoo Lee; Seung-Hun Nam; Soohwan Song	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_PR_IQA_Partial_Reference_Image_Quality_Assessment_for_Diffusion_Based_Novel_View_Synthesis_2604.04576.pdf	imported
2604.04925	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	SimpleProc: Fully Procedural Synthetic Data from Simple Rules for Multi-View Stereo	Zeyu Ma; Alexander Raistrick; Jia Deng	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SimpleProc_Fully_Procedural_Synthetic_Data_from_Simple_Rules_for_Multi_View_Stereo_2604.04925.pdf	imported
2603.26481	2026	2026-arxiv	Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	SparseCam4D: Spatio-Temporally Consistent 4D Reconstruction from Sparse Cameras	Weihong Pan; Xiaoyu Zhang; Zhuang Zhang; Zhichao Ye; Nan Wang; Haomin Liu; Guofeng Zhang	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_SparseCam4D_Spatio_Temporally_Consistent_4D_Reconstruction_from_Sparse_Cameras_2603.26481.pdf	imported
2604.08610	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	A Semi-Automated Framework for 3D Reconstruction of Medieval Manuscript Miniatures	Riccardo Pallotto; Pierluigi Feliciati; Tiberio Uricchio	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_A_Semi_Automated_Framework_for_3D_Reconstruction_of_Medieval_Manuscript_Miniatures_2604.08610.pdf	imported
2602.21105	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	BrepGaussian: CAD reconstruction from Multi-View Images with Gaussian Splatting	Jiaxing Yu; Dongyang Ren; Hangyu Xu; Zhouyuxiao Yang; Yuanqi Li; Jie Guo; Zhengkang Zhou; Yanwen Guo	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_BrepGaussian_CAD_reconstruction_from_Multi_View_Images_with_Gaussian_Splatting_2602.21105.pdf	imported
2604.06739	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	DOC-GS: Dual-Domain Observation and Calibration for Reliable Sparse-View Gaussian Splatting	Hantang Li; Qiang Zhu; Xiandong Meng; Debin Zhao; Xiaopeng Fan	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DOC_GS_Dual_Domain_Observation_and_Calibration_for_Reliable_Sparse_View_Gaussian_Splatting_2604.06739.pdf	imported
2604.06725	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Enhancing MLLM Spatial Understanding via Active 3D Scene Exploration for Multi-Perspective Reasoning	Jiahua Chen; Qihong Tang; Weinong Wang; Qi Fan	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Enhancing_MLLM_Spatial_Understanding_via_Active_3D_Scene_Exploration_for_Multi_Perspective_2604.06725.pdf	imported
2604.07337	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	From Blobs to Spokes: High-Fidelity Surface Reconstruction via Oriented Gaussians	Diego Gomez; Antoine Guédon; Nissim Maruani; Bingchen Gong; Maks Ovsjanikov	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_From_Blobs_to_Spokes_High_Fidelity_Surface_Reconstruction_via_Oriented_Gaussians_2604.07337.pdf	imported
2604.07250	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Geo-EVS: Geometry-Conditioned Extrapolative View Synthesis for Autonomous Driving	Yatong Lan; Rongkui Tang; Lei He	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Geo_EVS_Geometry_Conditioned_Extrapolative_View_Synthesis_for_Autonomous_Driving_2604.07250.pdf	imported
2604.06740	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	LiveStre4m: Feed-Forward Live Streaming of Novel Views from Unposed Multi-View Video	Pedro Quesado; Erkut Akdag; Yasaman Kashefbahrami; Willem Menu; Egor Bondarev	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_LiveStre4m_Feed_Forward_Live_Streaming_of_Novel_Views_from_Unposed_Multi_View_Video_2604.06740.pdf	imported
2604.07279	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Mem3R: Streaming 3D Reconstruction with Hybrid Memory via Test-Time Training	Changkun Liu; Jiezhi Yang; Zeman Li; Yuan Deng; Jiancong Guo; Luca Ballan	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Mem3R_Streaming_3D_Reconstruction_with_Hybrid_Memory_via_Test_Time_Training_2604.07279.pdf	imported
2604.02996	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Rendering Multi-Human and Multi-Object with 3D Gaussian Splatting	Weiquan Wang; Jun Xiao; Feifei Shao; Yi Yang; Yueting Zhuang; Long Chen	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Rendering_Multi_Human_and_Multi_Object_with_3D_Gaussian_Splatting_2604.02996.pdf	imported
2604.07177	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Splats under Pressure: Exploring Performance-Energy Trade-offs in Real-Time 3D Gaussian Splatting under Constrained GPU Budgets	Muhammad Fahim Tajwar; Arthur Wuhrlin; Bhojan Anand	cs.GR cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Splats_under_Pressure_Exploring_Performance_Energy_Trade_offs_in_Real_Time_3D_Gaussian_Spl_2604.07177.pdf	imported
2603.20284	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	STAC: Plug-and-Play Spatio-Temporal Aware Cache Compression for Streaming 3D Reconstruction	Runze Wang; Yuxuan Song; Youcheng Cai; Ligang Liu	cs.CV cs.GR eess.IV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_STAC_Plug_and_Play_Spatio_Temporal_Aware_Cache_Compression_for_Streaming_3D_Reconstruction_2603.20284.pdf	imported
2604.06830	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	VGGT-SLAM++	Avilasha Mandal; Rajesh Kumar; Sudarshan Sunil Harithas; Chetan Arora	cs.CV cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_VGGT_SLAM_2604.06830.pdf	imported
2603.04385	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	ZipMap: Linear-Time Stateful 3D Reconstruction via Test-Time Training	Haian Jin; Rundi Wu; Tianyuan Zhang; Ruiqi Gao; Jonathan T. Barron; Noah Snavely; Aleksander Holynski	cs.CV cs.AI cs.LG	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_ZipMap_Linear_Time_Stateful_3D_Reconstruction_via_Test_Time_Training_2603.04385.pdf	imported
2604.07053	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	AnchorSplat: Feed-Forward 3D Gaussian Splatting with 3D Geometric Priors	Xiaoxue Zhang; Xiaoxu Zheng; Yixuan Yin; Tiao Zhao; Kaihua Tang; Michael Bi Mi; Zhan Xu; Dave Zhenyu Chen	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_AnchorSplat_Feed_Forward_3D_Gaussian_Splatting_with_3D_Geometric_Priors_2604.07053.pdf	imported
2604.08068	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	Brain3D: EEG-to-3D Decoding of Visual Representations via Multimodal Reasoning	Emanuele Balloni; Emanuele Frontoni; Chiara Matti; Marina Paolanti; Roberto Pierdicca; Emiliano Santarnecchi	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_Brain3D_EEG_to_3D_Decoding_of_Visual_Representations_via_Multimodal_Reasoning_2604.08068.pdf	imported
2604.07986	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction,Codex:4D-Reconstruction	DP-DeGauss: Dynamic Probabilistic Gaussian Decomposition for Egocentric 4D Scene Reconstruction	Tingxi Chen; Zhengxue Cheng; Houqiang Zhong; Su Wang; Rong Xie; Li Song	cs.CV	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_DP_DeGauss_Dynamic_Probabilistic_Gaussian_Decomposition_for_Egocentric_4D_Scene_Reconstruc_2604.07986.pdf	imported
2604.07728	2026	2026-arxiv	Codex:3D-Reconstruction,Codex:3D4D-Reconstruction	GEAR: GEometry-motion Alternating Refinement for Articulated Object Modeling with Gaussian Splatting	Jialin Li; Bin Fu; Ruiping Wang; Xilin Chen	cs.CV cs.GR cs.RO	/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/pdfs/2026_GEAR_GEometry_motion_Alternating_Refinement_for_Articulated_Object_Modeling_with_Gaussian_2604.07728.pdf	imported
