arxiv_id,title,figure_status,image_size,method_figure
2604.00538,TRiGS: Temporal Rigid-Body Motion for Scalable 4D Gaussian Splatting,extracted_embedded_figure,900x581,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.00538_TRiGS.png
2604.01882,A3R: Agentic Affordance Reasoning via Cross-Dimensional Evidence in 3D Gaussian Scenes,extracted_embedded_figure,900x600,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01882_A3R.png
2604.0233,ActionParty: Multi-Subject Action Binding in Generative Video Games,extracted_embedded_figure,900x376,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02330_ActionParty.png
2604.01551,ColorGradedGaussians: Palette-Based Color Grading for 3D Gaussian Splatting via View-Space Sparse Decomposition,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01551_ColorGradedGaussians.png
2604.02546,Contrastive Language-Colored Pointmap Pretraining for Unified 3D Scene Understanding,extracted_embedded_figure,289x217,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02546_Language-Colored.png
2604.01678,Director: Instance-aware Gaussian Splatting for Dynamic Scene Modeling and Understanding,extracted_embedded_figure,900x352,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01678_Director.png
2602.23205,EmbodMocap: In-the-Wild 4D Human-Scene Reconstruction for Embodied Agents,extracted_embedded_figure,900x645,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.23205_EmbodMocap.png
2604.01605,F3DGS: Federated 3D Gaussian Splatting for Decentralized Multi-Agent World Modeling,extracted_embedded_figure,435x328,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01605_F3DGS.png
2603.19834,Fourier Splatting: Generalized Fourier encoded primitives for scalable radiance fields,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.19834_Fourier_Splatting.png
2601.16885,GPA-VGGT:Adapting VGGT to Large Scale Localization by Self-Supervised Learning with Geometry and Physics Aware Loss,extracted_embedded_figure,900x413,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.16885_GPA-VGGT.png
2604.01884,GS^2: Graph-based Spatial Distribution Optimization for Compact 3D Gaussian Splatting,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01884_GS_2.png
2601.20331,GVGS: Gaussian Visibility-Aware Multi-View Geometry for Accurate Surface Reconstruction,extracted_embedded_figure,900x336,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.20331_GVGS.png
2601.14674,LaVR: Scene Latent Conditioned Generative Video Trajectory Re-Rendering using Large 4D Reconstruction Models,extracted_embedded_figure,900x432,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.14674_LaVR.png
2604.01641,LivingWorld: Interactive 4D World Generation with Environmental Dynamics,extracted_embedded_figure,900x300,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01641_LivingWorld.png
2604.01607,ModTrans: Translating Real-world Models for Distributed Training Simulator,extracted_embedded_figure,821x696,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01607_ModTrans.png
2604.02289,Omni123: Exploring 3D Native Foundation Models with Limited 3D Data by Unifying Text to 2D and 3D Generation,extracted_embedded_figure,900x1200,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02289_Omni123.png
2604.01561,ReFlow: Self-correction Motion Learning for Dynamic Scene Reconstruction,extracted_embedded_figure,900x376,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01561_ReFlow.png
2601.15475,Seeing through Light and Darkness: Sensor-Physics Grounded Deblurring HDR NeRF from Single-Exposure Images and Events,extracted_embedded_figure,900x1149,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.15475_Seeing_through_Light_and_Darkness.png
2604.00528,"Think, Act, Build: An Agentic Framework with Vision Language Models for Zero-Shot 3D Visual Grounding",extracted_embedded_figure,900x672,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.00528_Think_Act_Build.png
2604.02586,TrackerSplat: Exploiting Point Tracking for Fast and Robust Dynamic 3D Gaussians Reconstruction,extracted_embedded_figure,900x475,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02586_TrackerSplat.png
2604.02714,ExploreVLA: Dense World Modeling and Exploration for End-to-End Autonomous Driving,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02714_ExploreVLA.png
2604.02836,Factorized Multi-Resolution HashGrid for Efficient Neural Radiance Fields: Execution on Edge-Devices,extracted_embedded_figure,900x208,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02836_Multi-Resolution.png
2604.03092,Flash-Mono: Feed-Forward Accelerated Gaussian Splatting Monocular SLAM,extracted_embedded_figure,900x549,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.03092_Flash-Mono.png
2604.02915,GP-4DGS: Probabilistic 4D Gaussian Splatting from Monocular Video via Variational Gaussian Processes,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02915_GP-4DGS.png
2604.02828,NavCrafter: Exploring 3D Scenes from a Single Image,extracted_embedded_figure,900x314,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02828_NavCrafter.png
2604.01581,Satellite-Free Training for Drone-View Geo-Localization,extracted_embedded_figure,900x1036,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01581_Satellite-Free.png
2604.03069,SparseSplat: Towards Applicable Feed-Forward 3D Gaussian Splatting with Pixel-Unaligned Prediction,extracted_embedded_figure,900x748,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.03069_SparseSplat.png
2604.03462,SpectralSplat: Appearance-Disentangled Feed-Forward Gaussian Splatting for Driving Scenes,extracted_embedded_figure,900x121,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.03462_SpectralSplat.png
2602.06343,Uncertainty-Aware 4D Gaussian Splatting for Monocular Occluded Human Rendering,extracted_embedded_figure,900x1369,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.06343_Uncertainty-Aware.png
2604.01479,UniRecGen: Unifying Multi-View 3D Reconstruction and Generation,extracted_embedded_figure,900x807,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.01479_UniRecGen.png
2604.02696,VBGS-SLAM: Variational Bayesian Gaussian Splatting Simultaneous Localization and Mapping,extracted_embedded_figure,900x348,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02696_VBGS-SLAM.png
2604.03878,Learning 3D Reconstruction with Priors in Test Time,extracted_embedded_figure,900x489,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.03878_paper.png
2604.03773,M2StyleGS: Multi-Modality 3D Style Transfer with Gaussian Splatting,extracted_embedded_figure,900x373,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.03773_M2StyleGS.png
2604.04063,4C4D: 4 Camera 4D Gaussian Splatting,extracted_embedded_figure,900x453,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04063_4C4D.png
2604.04198,DriveVA: Video Action Models are Zero-Shot Drivers,extracted_embedded_figure,900x599,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04198_DriveVA.png
2604.04016,HOIGS: Human-Object Interaction Gaussian Splatting,extracted_embedded_figure,900x295,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04016_HOIGS.png
2604.04135,NTIRE 2026 3D Restoration and Reconstruction in Real-world Adverse Conditions: RealX3D Challenge Results,extracted_embedded_figure,900x597,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04135_NTIRE.png
2603.18634,SwiftGS: Episodic Priors for Immediate Satellite Surface Recovery,extracted_embedded_figure,900x471,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.18634_SwiftGS.png
2601.16736,A Step to Decouple Optimization in 3DGS,extracted_embedded_figure,900x560,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.16736_A_Step_to_Decouple_Optimization_in_3DGS.png
2604.04874,Free-Range Gaussians: Non-Grid-Aligned Generative 3D Gaussian Reconstruction,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04874_Free-Range_Gaussians.png
2604.04331,GA-GS: Generation-Assisted Gaussian Splatting for Static Scene Reconstruction,extracted_embedded_figure,900x502,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04331_GA-GS.png
2604.05062,GaussFly: Contrastive Reinforcement Learning for Visuomotor Policies in 3D Gaussian Fields,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05062_GaussFly.png
2604.0212,GEMM-GS: Accelerating 3D Gaussian Splatting on Tensor Cores with GEMM-Compatible Blending,extracted_embedded_figure,806x784,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02120_GEMM-GS.png
2604.03039,GenSmoke-GS: A Multi-Stage Method for Novel View Synthesis from Smoke-Degraded Images Using a Generative Model,extracted_embedded_figure,900x497,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.03039_GenSmoke-GS.png
2604.09688,Immunizing 3D Gaussian Generative Models Against Unauthorized Fine-Tuning via Attribute-Space Traps,extracted_embedded_figure,900x345,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09688_Fine-Tuning.png
2604.0507,Part-Level 3D Gaussian Vehicle Generation with Joint and Hinge Axis Estimation,extracted_embedded_figure,900x281,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05070_Part-Level.png
2603.0903,PlayWorld: Learning Robot World Models from Autonomous Play,extracted_embedded_figure,900x294,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.09030_PlayWorld.png
2604.05015,Video-MME-v2: Towards the Next Stage in Benchmarks for Comprehensive Video Understanding,extracted_embedded_figure,900x717,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05015_Video-MME-v2.png
2604.04642,WaterSplat-SLAM: Photorealistic Monocular SLAM in Underwater Environment,extracted_embedded_figure,900x237,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04642_WaterSplat-SLAM.png
2604.05366,3DTurboQuant: Training-Free Near-Optimal Quantization for 3D Reconstruction Models,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05366_3DTurboQuant.png
2604.05908,Appearance Decomposition Gaussian Splatting for Multi-Traversal Reconstruction,extracted_embedded_figure,298x633,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05908_Multi-Traversal.png
2604.06339,Evolution of Video Generative Foundations,extracted_embedded_figure,900x490,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.06339_Evolution_of_Video_Generative_Foundations.png
2604.06358,GS-Surrogate: Deformable Gaussian Splatting for Parameter Space Exploration of Ensemble Simulations,extracted_embedded_figure,900x228,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.06358_GS-Surrogate.png
2604.05436,Human Interaction-Aware 3D Reconstruction from a Single Image,extracted_embedded_figure,900x388,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05436_Interaction-Aware.png
2604.05715,In Depth We Trust: Reliable Monocular Depth Supervision for Gaussian Splatting,extracted_embedded_figure,900x295,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05715_In_Depth_We_Trust.png
2604.05402,LSGS-Loc: Towards Robust 3DGS-Based Visual Localization for Large-Scale UAV Scenarios,extracted_embedded_figure,900x252,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05402_LSGS-Loc.png
2604.05638,PanopticQuery: Unified Query-Time Reasoning for 4D Scenes,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.05638_PanopticQuery.png
2601.18336,PPISP: Physically-Plausible Compensation and Control of Photometric Variations in Radiance Field Reconstruction,extracted_embedded_figure,900x301,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2601.18336_PPISP.png
2604.04576,PR-IQA: Partial-Reference Image Quality Assessment for Diffusion-Based Novel View Synthesis,extracted_embedded_figure,900x331,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04576_PR-IQA.png
2604.04925,SimpleProc: Fully Procedural Synthetic Data from Simple Rules for Multi-View Stereo,extracted_embedded_figure,900x433,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.04925_SimpleProc.png
2603.26481,SparseCam4D: Spatio-Temporally Consistent 4D Reconstruction from Sparse Cameras,extracted_embedded_figure,900x675,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.26481_SparseCam4D.png
2604.0861,A Semi-Automated Framework for 3D Reconstruction of Medieval Manuscript Miniatures,extracted_embedded_figure,900x247,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08610_Semi-Automated.png
2602.21105,BrepGaussian: CAD reconstruction from Multi-View Images with Gaussian Splatting,extracted_embedded_figure,900x292,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2602.21105_BrepGaussian.png
2604.06739,DOC-GS: Dual-Domain Observation and Calibration for Reliable Sparse-View Gaussian Splatting,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.06739_DOC-GS.png
2604.06725,Enhancing MLLM Spatial Understanding via Active 3D Scene Exploration for Multi-Perspective Reasoning,extracted_embedded_figure,900x874,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.06725_MLLM.png
2604.07337,From Blobs to Spokes: High-Fidelity Surface Reconstruction via Oriented Gaussians,extracted_embedded_figure,900x506,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07337_From_Blobs_to_Spokes.png
2604.0725,Geo-EVS: Geometry-Conditioned Extrapolative View Synthesis for Autonomous Driving,extracted_embedded_figure,900x413,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07250_Geo-EVS.png
2604.0674,LiveStre4m: Feed-Forward Live Streaming of Novel Views from Unposed Multi-View Video,extracted_embedded_figure,384x288,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.06740_LiveStre4m.png
2604.07279,Mem3R: Streaming 3D Reconstruction with Hybrid Memory via Test-Time Training,extracted_embedded_figure,900x889,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07279_Mem3R.png
2604.02996,Rendering Multi-Human and Multi-Object with 3D Gaussian Splatting,extracted_embedded_figure,900x747,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02996_Multi-Human.png
2604.07177,Splats under Pressure: Exploring Performance-Energy Trade-offs in Real-Time 3D Gaussian Splatting under Constrained GPU Budgets,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07177_Splats_under_Pressure.png
2603.20284,STAC: Plug-and-Play Spatio-Temporal Aware Cache Compression for Streaming 3D Reconstruction,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.20284_STAC.png
2604.0683,VGGT-SLAM++,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.06830_VGGT-SLAM.png
2603.04385,ZipMap: Linear-Time Stateful 3D Reconstruction via Test-Time Training,extracted_embedded_figure,900x407,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.04385_ZipMap.png
2604.07053,AnchorSplat: Feed-Forward 3D Gaussian Splatting with 3D Geometric Priors,extracted_embedded_figure,900x646,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07053_AnchorSplat.png
2604.08068,Brain3D: EEG-to-3D Decoding of Visual Representations via Multimodal Reasoning,extracted_embedded_figure,900x340,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08068_Brain3D.png
2604.07986,DP-DeGauss: Dynamic Probabilistic Gaussian Decomposition for Egocentric 4D Scene Reconstruction,extracted_embedded_figure,900x498,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07986_DP-DeGauss.png
2604.07728,GEAR: GEometry-motion Alternating Refinement for Articulated Object Modeling with Gaussian Splatting,extracted_embedded_figure,900x900,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07728_GEAR.png
2604.08719,LMGenDrive: Bridging Multimodal Understanding and Generative World Modeling for End-to-End Driving,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08719_LMGenDrive.png
2604.07991,MotionScape: A Large-Scale Real-World Highly Dynamic UAV Video Dataset for World Models,extracted_embedded_figure,549x302,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07991_MotionScape.png
2604.085,Novel View Synthesis as Video Completion,extracted_embedded_figure,314x181,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08500_Novel_View_Synthesis_as_Video_Completion.png
2604.0789,Sampling-Aware 3D Spatial Analysis in Multiplexed Imaging,extracted_embedded_figure,900x1346,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07890_Sampling-Aware.png
2604.08542,Scal3R: Scalable Test-Time Training for Large-Scale 3D Reconstruction,extracted_embedded_figure,900x586,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08542_Scal3R.png
2604.0876,SIC3D: Style Image Conditioned Text-to-3D Gaussian Splatting Generation,extracted_embedded_figure,900x442,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08760_SIC3D.png
2604.07923,Stitch4D: Sparse Multi-Location 4D Urban Reconstruction via Spatio-Temporal Interpolation,extracted_embedded_figure,900x541,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07923_Stitch4D.png
2604.0837,SurfelSplat: Learning Efficient and Generalizable Gaussian Surfel Representations for Sparse-View Surface Reconstruction,extracted_embedded_figure,900x444,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.08370_SurfelSplat.png
2604.07957,WorldMAP: Bootstrapping Vision-Language Navigation Trajectory Prediction with Generative World Models,extracted_embedded_figure,512x406,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.07957_WorldMAP.png
2604.09877,DINO_4D: Semantic-Aware 4D Reconstruction,extracted_embedded_figure,900x570,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09877_DINO_4D.png
2604.09862,FF3R: Feedforward Feature 3D Reconstruction from Unconstrained views,extracted_embedded_figure,900x507,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09862_FF3R.png
2603.27222,HD-VGGT: High-Resolution Visual Geometry Transformer,extracted_embedded_figure,900x93,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2603.27222_HD-VGGT.png
2604.09059,Learning Vision-Language-Action World Models for Autonomous Driving,extracted_embedded_figure,900x501,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09059_Vision-Language-Action.png
2604.09903,PointSplat: Efficient Geometry-Driven Pruning and Transformer Refinement for 3D Gaussian Splatting,extracted_embedded_figure,900x515,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09903_PointSplat.png
2604.02003,ProDiG: Progressive Diffusion-Guided Gaussian Splatting for Aerial to Ground Reconstruction,extracted_embedded_figure,900x450,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.02003_ProDiG.png
2604.09045,Scene-Agnostic Object-Centric Representation Learning for 3D Gaussian Splatting,placeholder_or_no_embedded_method_figure,900x520,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09045_Scene-Agnostic.png
2604.09324,Structure-Aware Fine-Grained Gaussian Splatting for Expressive Avatar Reconstruction,extracted_embedded_figure,900x276,/Volumes/UBag/Documents/l40server_mirror/lyra/Lyra-2/paper_collection_3d4d_reconstruction_2026_04_26/boardmix_mindmap/method_figures/2604.09324_Structure-Aware.png
